110130.0,110171.0
110272.0,110279.0
110605.0,110618.0
110683.0,110715.0
110725.0,110745.0
110905.0,110911.0
111307.0,111317.0
111500.0,111516.0
111667.0,111683.0
111785.0,111794.0
112041.0,112061.0
112221.0,112271.0
112579.0,112591.0
113024.0,113035.0
113320.0,113342.0
113605.0,113633.0
113708.0,113712.0
114201.0,114232.0
114397.0,114497.0
114753.0,114821.0
114863.0,114874.0
115266.0,115272.0
115304.0,115372.0
115573.0,115647.0
115918.0,115932.0
115999.0,116019.0
116098.0,116107.0
116280.0,116303.0
116394.0,116411.0
116754.0,116791.0
116848.0,116879.0
116941.0,116976.0
117077.0,117084.0
117307.0,117334.0
117547.0,117563.0
117578.0,117615.0
117657.0,117677.0
117841.0,117902.0
118017.0,118062.0
118084.0,118098.0
118138.0,118153.0
118171.0,118177.0
118261.0,118271.0
118381.0,118391.0
118438.0,118466.0
118637.0,118645.0
118705.0,118731.0
119058.0,119077.0
119096.0,119100.0
119109.0,119175.0
119355.0,119377.0
119526.0,119550.0
119709.0,119728.0
119845.0,119861.0
119878.0,119884.0
119900.0,119977.0
120273.0,120300.0
120307.0,120381.0
120491.0,120501.0
120508.0,120528.0
120573.0,120617.0
120618.0,120671.0
120924.0,120928.0
121036.0,121059.0
121107.0,121111.0
121152.0,121239.0
121424.0,121449.0
121485.0,121491.0
121648.0,121682.0
121725.0,121752.0
121912.0,121918.0
122107.0,122157.0
122212.0,122216.0
122308.0,122319.0
122435.0,122440.0
122510.0,122543.0
122547.0,122648.0
122700.0,122737.0
122923.0,122950.0
122968.0,123014.0
123201.0,123208.0
123300.0,123305.0
123425.0,123430.0
123525.0,123533.0
123594.0,123615.0
123767.0,123789.0
124010.0,124052.0
124119.0,124163.0
124563.0,124575.0
124884.0,124893.0
124972.0,125055.0
125594.0,125634.0
125657.0,125715.0
125790.0,125849.0
126463.0,126470.0
126485.0,126567.0
126662.0,126671.0
126712.0,126732.0
126905.0,126955.0
127420.0,127428.0
127460.0,127467.0
127526.0,127552.0
127555.0,127664.0
127712.0,127748.0
127752.0,127821.0
127974.0,128019.0
128084.0,128129.0
128226.0,128277.0
128292.0,128359.0
128438.0,128474.0
128993.0,129054.0
129176.0,129188.0
129367.0,129371.0
129411.0,129476.0
129479.0,129542.0
129680.0,129684.0
129955.0,129997.0
130211.0,130230.0
130361.0,130387.0
130393.0,130410.0
130486.0,130511.0
130800.0,130805.0
130817.0,130923.0
130983.0,131042.0
131200.0,131238.0
131450.0,131484.0
131783.0,131971.0
132321.0,132409.0
132867.0,132994.0
133091.0,133099.0
133188.0,133198.0
133336.0,133432.0
133602.0,133607.0
133732.0,133740.0
133827.0,133865.0
133915.0,133924.0
133971.0,134025.0
134143.0,134214.0
134353.0,134366.0
134495.0,134503.0
135060.0,135126.0
135230.0,135277.0
135281.0,135559.0
136037.0,136101.0
136156.0,136307.0
136383.0,136446.0
136685.0,136695.0
136871.0,136921.0
137743.0,137840.0
138002.0,138009.0
138229.0,138270.0
138399.0,138475.0
138566.0,138572.0
138755.0,138761.0
138837.0,138856.0
139254.0,139296.0
139484.0,139566.0
139684.0,139733.0
139827.0,139847.0
140582.0,140648.0
140737.0,140745.0
140853.0,140949.0
141222.0,141307.0
141361.0,141424.0
141452.0,141516.0
141639.0,141643.0
141705.0,141716.0
142484.0,142531.0
142821.0,142895.0
142985.0,142992.0
143139.0,143281.0
143405.0,143501.0
144004.0,144012.0
144131.0,144140.0
144209.0,144316.0
144522.0,144585.0
144695.0,144753.0
144870.0,144900.0
145483.0,145516.0
145570.0,145581.0
145712.0,145726.0
145755.0,145867.0
145949.0,145963.0
146130.0,146139.0
146243.0,146266.0
146376.0,146401.0
146677.0,146691.0
147190.0,147233.0
147388.0,147434.0
147707.0,147715.0
148220.0,148228.0
148319.0,148356.0
148526.0,148533.0
148608.0,148617.0
